日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-01-14,INX,6937.4102,6926.6001,6941.2998,6885.7402,3368124418,0
2026-01-14,IXIC,23563.916,23471.75,23590.1953,23306.6621,10704523428,0
2026-01-14,DJI,49088.25,49149.6289,49195.1016,48851.9805,530675327,0
2026-01-14,NDX,25575.5664,25465.9434,25624.1914,25266.2031,1239754634,0
