日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-01-30,INX,6947.27,6939.0298,6964.0898,6893.48,4261589883,0
2026-01-30,IXIC,23578.957,23461.8164,23662.248,23351.5488,6546567316,0
2026-01-30,NDX,25740.1914,25552.3867,25823.2949,25456.1758,1138367673,0
