日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-01-15,INX,6969.46,6944.4702,6979.3398,6937.9302,3127477579,0
2026-01-15,DJI,49201.1016,49442.4414,49581.1797,49201.1016,541527744,0
2026-01-15,NDX,25767.2969,25547.0742,25781.0312,25520.1973,1185406169,0
