日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-01-22,INX,6914.4399,6913.3501,6934.75,6893.6201,3309135655,0
2026-01-22,IXIC,23440.7109,23436.0195,23503.1582,23335.1484,7761356374,0
2026-01-22,DJI,49201.8086,49384.0117,49607.2891,49201.8086,455132870,0
