日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-01-16,IXIC,23639.6875,23515.3867,23664.2578,23446.8125,8285004819,0
2026-01-16,DJI,49466.6992,49359.3281,49616.6992,49246.2383,992978074,0
2026-01-16,NDX,25710.5996,25529.2637,25735.4844,25444.2773,1461604954,0
