日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-02-03,INX,6985.4502,6917.8101,6993.0801,6862.0498,4509153173,0
2026-02-03,DJI,49358.5898,49240.9883,49653.1289,48832.7812,741316069,0
