日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-02-17,INX,6819.8599,6843.2202,6866.9902,6775.5,3297532611,0
2026-02-17,IXIC,22394.7559,22578.3848,22690.8262,22256.7598,6126331350,0
2026-02-17,DJI,49525.3711,49533.1914,49732.3711,49169.8398,565221335,0
2026-02-17,NDX,24567.5449,24701.5957,24818.3027,24387.4688,1212586341,0
