日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-03-11,INX,6790.0898,6775.7998,6811.1499,6745.5898,2979127057,0
2026-03-11,NDX,25053.2422,24965.0059,25152.1152,24856.5977,982894635,0
2026-03-11,IXIC,22771.2676,22716.1348,22877.7129,22602.3281,6740994213,0
2026-03-11,DJI,47690.7617,47417.2695,47711.2617,47185.8906,419503504,0
