日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-03-18,INX,6697.1602,6624.7002,6705.1802,6621.6602,3009753418,0
2026-03-18,NDX,24727.0664,24425.0938,24763.5762,24417.3789,899166871,0
2026-03-18,IXIC,22421.9629,22152.4199,22461.7617,22144.7617,7236887597,0
2026-03-18,DJI,46913.9297,46225.1484,46913.9297,46193.0586,472026662,0
