日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-03-25,INX,6598.3501,6591.8999,6633.9399,6568.4102,2919894001,0
2026-03-25,NDX,24236.4043,24162.9766,24314.252,24081.3809,1136844100,0
2026-03-25,IXIC,22006.4277,21929.8262,22093.1797,21865.4551,6635773461,0
2026-03-25,DJI,46314.2383,46429.4883,46718.4219,46196.9102,462991321,0
