日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-03-26,INX,6555.8599,6477.1602,6573.2202,6473.79,3002944635,0
2026-03-26,NDX,23913.1914,23586.9941,24029.5137,23574.7168,1040864567,0
2026-03-26,IXIC,21693.1738,21408.0801,21823.5762,21395.7734,5774909413,0
2026-03-26,DJI,46344.6406,45960.1094,46547.5898,45910.75,505015178,0
