日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-03-10,INX,6796.5601,6781.48,6845.0801,6759.7402,3146682858,0
2026-03-10,NDX,25002.6074,24956.4707,25189.1738,24871.4375,1105562352,0
2026-03-10,IXIC,22722.9395,22697.1035,22906.7168,22608.2344,7057744013,0
2026-03-10,DJI,47771.4297,47706.5117,48220.5391,47444.2305,490366761,0
