日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-07-17,INX,7447.52,7457.6899,7498.4702,7431.2598,3397503316,0
2026-07-17,NDX,28457.3301,28592.6582,28867.4004,28231.3203,1592446402,0
2026-07-17,IXIC,25412.2598,25520.2441,25703.0078,25250.6289,6427245280,0
2026-07-17,DJI,52426.4609,52146.4219,52610.9688,51986.7383,549691647,0
