日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-07-16,INX,7558.7998,7533.77,7570.7402,7504.02,3158339169,0
2026-07-16,NDX,29318.3008,29025.7695,29333.0645,28881.2285,1129109148,0
2026-07-16,IXIC,26155.4043,25881.9473,26165.373,25765.4531,6305690171,0
2026-07-16,DJI,52924.8594,52552.9688,52924.8594,52367.4219,528328228,0
