日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-07-06,INX,7506.96,7537.4302,7551.3101,7500.9702,3007566426,0
2026-07-06,NDX,29575.5664,29697.873,29847.7441,29553.6152,1217376640,0
2026-07-06,IXIC,25999.6074,26121.1602,26209.7617,25963.4395,6771826835,0
2026-07-06,DJI,52828.4492,53055.9102,53060.1016,52648.6914,467397226,0
