日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-06-18,INX,7487.3599,7500.5801,7511.0698,7468.3198,6324161903,0
2026-06-18,NDX,30261.6035,30406.1934,30463.7734,30089.3496,1338555201,0
