日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-06-22,INX,7500.4399,7472.79,7530.0098,7460.0098,3673570320,0
2026-06-22,NDX,30529.9902,30347.082,30642.5703,30194.25,1478007058,0
2026-06-22,IXIC,26483.3105,26166.6016,26561.1191,26125.4785,11708112146,0
2026-06-22,DJI,51555.1914,51712.7109,51887.8516,51555.1914,531542037,0
