日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-06-01,INX,7582.29,7599.96,7617.6602,7562.6099,3660418485,0
2026-06-01,NDX,30295.2461,30513.8613,30633.5469,30241.1953,1406948268,0
2026-06-01,IXIC,26952.5801,27086.8086,27190.207,26913.123,8861409966,0
