日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-06-12,NDX,29380.6758,29635.9473,29733.8867,29220.832,1186487203,0
2026-06-12,IXIC,25783.3594,25888.8438,26010.3145,25599.9395,8516364122,0
2026-06-12,DJI,51148.7305,51202.2617,51409.6992,50827.8398,430864995,0
