日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-06-15,INX,7516.75,7554.29,7577.9199,7516.75,3393215062,0
2026-06-15,NDX,30289.9668,30543.918,30587.1582,30285.6309,1311956880,0
2026-06-15,IXIC,26447.2305,26683.9414,26687.5566,26438.7676,9347180901,0
2026-06-15,DJI,51364.5508,51671.0312,51945.8906,51364.5508,509663893,0
