日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-05-12,INX,7390.6299,7400.96,7409.5698,7338.54,3217693808,0
2026-05-12,NDX,29067.3574,29064.7988,29188.0684,28628.6406,1328007861,0
2026-05-12,IXIC,26087.0098,26088.2031,26190.4785,25739.2246,8325249620,0
2026-05-12,DJI,49739.6211,49760.5586,49823.9414,49307.6602,498364244,0
