日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-05-05,INX,7233.6201,7259.2202,7273.2598,7233.6201,3197863227,0
2026-05-05,NDX,27895.0547,28015.0605,28065.6328,27844.2324,1325745470,0
2026-05-05,DJI,49037.1211,49298.25,49365.2188,49009.1094,395600831,0
