日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-05-20,INX,7369.1899,7432.9702,7435.6899,7357.46,3155066525,0
2026-05-20,NDX,29006.5703,29297.6973,29301.2793,28919.4414,1208557022,0
2026-05-20,IXIC,25991.5078,26270.3594,26273.7559,25928.3301,8094901724,0
2026-05-20,DJI,49348.8281,50009.3516,50067.2188,49235.7383,513237506,0
