日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-05-22,INX,7468.8198,7473.4702,7506.3198,7463.29,2693030895,0
2026-05-22,NDX,29476.2891,29481.6426,29663.8906,29423.6328,931855895,0
2026-05-22,IXIC,26381.5645,26343.9707,26504.5508,26309.8008,7483590903,0
2026-05-22,DJI,50434.6484,50579.6992,50830.2383,50434.6484,463477711,0
