日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-05-01,INX,7234.54,7230.1201,7272.52,7229.3198,2918281878,0
2026-05-01,NDX,27508.5723,27710.3574,27787.123,27501.4316,1192908644,0
2026-05-01,IXIC,24977.7891,25114.4434,25223.1211,24967.0898,6319157860,0
2026-05-01,DJI,49832.5703,49499.2695,49988.5586,49496.4688,467065654,0
