日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-05-29,NDX,30333.8633,30333.1797,30470.0332,30210.0059,1824561066,0
2026-05-29,DJI,50773.9102,51032.4609,51094.1797,50698.2695,907942096,0
