日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-04-14,INX,6910.2002,6967.3799,6969.4199,6905.1699,3024825368,0
2026-04-14,IXIC,23331.502,23639.084,23639.084,23331.502,7747603601,0
2026-04-14,DJI,48272.0312,48535.9883,48592.2891,48192.3008,527919024,0
2026-04-14,NDX,25514.5547,25841.9961,25841.9961,25514.5547,1192256067,0
