日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-04-13,INX,6806.4702,6886.2402,6887.0,6790.02,2885789475,0
2026-04-13,IXIC,22849.2305,23183.7363,23187.9629,22795.8164,6114657244,0
2026-04-13,DJI,47718.2109,48218.25,48221.3711,47505.9688,455852061,0
2026-04-13,NDX,25069.0723,25383.7168,25387.6855,24999.1953,905623721,0
