日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-04-30,INX,7161.75,7209.0098,7219.8301,7126.1499,3941277275,0
2026-04-30,NDX,27328.9863,27452.1191,27488.0312,27029.4102,1553042600,0
2026-04-30,IXIC,24859.9414,24892.3125,24935.5957,24491.834,6751313787,0
2026-04-30,DJI,48762.9297,49652.1406,49753.2617,48762.9297,733121881,0
