日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-04-27,INX,7152.7202,7173.9102,7178.7402,7146.7202,3008576531,0
2026-04-27,NDX,27278.2754,27305.6777,27315.2324,27158.875,1272315321,0
2026-04-27,IXIC,24799.6367,24887.0996,24899.3652,24694.8242,6998416238,0
2026-04-27,DJI,49112.1992,49167.7891,49353.6914,49029.4688,514579972,0
