日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额
2026-04-09,INX,6783.6899,6824.6602,6835.3101,6761.5498,2977422971,0
2026-04-09,IXIC,22646.3535,22822.418,22836.748,22529.209,7308235624,0
2026-04-09,DJI,47840.6289,48185.8008,48323.9492,47690.2695,445240684,0
2026-04-09,NDX,24918.2773,25082.0859,25097.4512,24788.918,1197499575,0
